id,created_at,text
245238555234938880,2012-09-10 19:13:22,b'mango nectar is so good.'
245150203236208640,2012-09-10 13:22:17,b'@ConWare sucks at paint..'
245120960343191552,2012-09-10 11:26:05,b'half chapter test already..? #no'
244994959537745920,2012-09-10 03:05:24,b'@AmishJackers  ur2 tweets away from 400! Push thru!'
244978935371296768,2012-09-10 02:01:44,"b'@zachheeke sure, bring ur book thingy tho'"
244978363096264704,2012-09-10 01:59:27,b'@zachheeke @oliviaarendss @loveeelaurenn tommorow'
244818526634913793,2012-09-09 15:24:19,b'i should really change my profile picture..'
244651652857085953,2012-09-09 04:21:14,b'there is some loud ass music outside..'
244262654657585152,2012-09-08 02:35:29,b'mixers too funny'
244145845392527360,2012-09-07 18:51:20,b'i forgot what its like when we have no school #tgif'
244141464425222144,2012-09-07 18:33:55,b'english 9A - TOO EASY'
243868484751204352,2012-09-07 00:29:12,"b'great, i forgot my math. there goes a whoppin number of 5 points taken away'"
243863269788504064,2012-09-07 00:08:28,b'@JohnMccarthy07 ding dong licker'
243863026187530241,2012-09-07 00:07:30,b'felt kinda akward when i just got 2 toppings at yogurt yeti while every1 got alot...'
243516405562081280,2012-09-06 01:10:10,b'@rachelmachuta if it were mr payton teaching teaching i wouldve understanded this'
243508745760563200,2012-09-06 00:39:43,"b'who the heck is gonna ask u ""oh hey if point A and B are collinear and A B and C are not, is it possible to draw?"" #stfu #goingtobed'"
243491528809537537,2012-09-05 23:31:18,b'i wanna watch fun size for one reason only : @VictoriaJustice :)'
243458101196488704,2012-09-05 21:18:29,b'best thing at doctors - lollipops'
243408776630251520,2012-09-05 18:02:29,b'@AYYYYONG lmfao ima get up in ur way now'
243075071185395712,2012-09-04 19:56:27,"b""I'm gay. #Hacked"""
242745736020779009,2012-09-03 22:07:48,b'i should really start changing my profile picture.'
242467118791147521,2012-09-03 03:40:40,b'best place to heely around an airport'
242324342975909888,2012-09-02 18:13:20,b'@oliviaarendss @BobbySotzen it reeks of over excessive farting'
242320871899938817,2012-09-02 17:59:32,b'my basement smells like crap'
241995639595077633,2012-09-01 20:27:11,b'I just noticed that im actually at my house for my birthday instead of some different country'
241900634285158400,2012-09-01 14:09:40,b'@jorgeporge thank yoou!'
241900552605278208,2012-09-01 14:09:20,b'@loveeelaurenn thank you!'
241889947634765826,2012-09-01 13:27:12,b'gonna spend my birthday sleeping? #gottapullthrough'
241817060215226369,2012-09-01 08:37:34,b'i hate zubat.'
241802400975958016,2012-09-01 07:39:19,b'8man allnighter..#letsdothis'
241744832085778432,2012-09-01 03:50:34,b'watchin quarantine 2! #notthatscary #hopefully'
241721845731184640,2012-09-01 02:19:13,b'@jorgeporge Ur not jordan hyames?'
241720014590337025,2012-09-01 02:11:57,b'@jorgeporge contact request'
241719165549948929,2012-09-01 02:08:34,b'@jorgeporge i sent it'
241718518792454144,2012-09-01 02:06:00,b'@jorgeporge kk skype name?'
241717923612340224,2012-09-01 02:03:38,b'@jorgeporge can you skype me?'
241717810756194304,2012-09-01 02:03:11,b'@jorgeporge Awwhh!'
241717561258041345,2012-09-01 02:02:12,b'@jorgeporge wuts that? i have no emojis..'
241717414906167297,2012-09-01 02:01:37,b'@jorgeporge Jack loves u too!'
241717359507800065,2012-09-01 02:01:24,b'@jorgeporge aaahhh thats nice :)'
241716926596923392,2012-09-01 01:59:40,b'@jorgeporge i love you.'
241656471241228288,2012-08-31 21:59:27,b'randy jackson left american idol? #screwthatshow'
241651149466398721,2012-08-31 21:38:18,b'i love bread..'
241346100576006144,2012-08-31 01:26:09,b'collage girl indian didnt know how to swipe a credit card..#priceless #punintended'
241295754294079488,2012-08-30 22:06:05,b'Jersey finally coming to its final season? #Bouttime'
240938826598604801,2012-08-29 22:27:47,b'The sinister trailer looks pretty average.'
240603074023026688,2012-08-29 00:13:37,"b""RT @ABCFpll: RT if you love Aria's skirt #PrettyLittleLiars"""
240344942852046848,2012-08-28 07:07:54,b'RT @ThisDopeKid: #SpongebobEpisodeillNeverForget This episode &gt; http://t.co/XKJHRcIn'
240336360295239680,2012-08-28 06:33:48,b'ah finally back home!'
240295004474572800,2012-08-28 03:49:28,b'finally out of the caribbean and once we get in the car my dad puts in caribbean music.#letitgo'
240294210023075840,2012-08-28 03:46:18,b'@DamonAnderson23  did u go twitter happy or somethin bcuz u increased ur tweets ABUNCH.'
240292217296662528,2012-08-28 03:38:23,b'@LexiiStrope15 u diiiiiid? owell talk to u tmrow fone dead :)'
240282679944294400,2012-08-28 03:00:29,b'@oliviaarendss i doo'
240279136210403328,2012-08-28 02:46:24,b'@LexiiStrope15 i would now if u replied!'
240242512848093184,2012-08-28 00:20:53,b'would be home if it werent for these LAME DELAYS. #screwstorms'
240211753462538242,2012-08-27 22:18:39,b'@jakemogg johnny sent me a pic of it'
240136569669955585,2012-08-27 17:19:54,b'@jakemogg bro. eco. u. me.'
240125374854492160,2012-08-27 16:35:25,b'@rachelmachuta MEEEEEEE'
240091580994834433,2012-08-27 14:21:08,b'flight delayed for 6 hours.. on the bright side i got SKITTLES! #worthit'
240040370975682560,2012-08-27 10:57:38,b'and then we became brothas.'
240039685718675456,2012-08-27 10:54:55,b'some black supposedly drunk adults just called me Jermy Lin and asked me to show my ten fingers..'
239741333785423873,2012-08-26 15:09:22,b'@BobbySotzen aaaaaaah..happy belated bday white boy i hope you get better at COD and hope for 1 day thatyou beat @LilBittyAdam35 at somethin'
239568973891506177,2012-08-26 03:44:29,b'OMG SNOOKI IS IN LABOR! #Thatsnewsworthy'
239559864286867456,2012-08-26 03:08:17,b'@BobbySotzen did i miss an important event or somethin?'
238282171226390528,2012-08-22 14:31:11,b'wasted about 15 dollars on stackers..#screwthatgame'
237531130990043136,2012-08-20 12:46:49,"b'@AmishJackers BRO! I found a person who looks exactly like you, but hes shaven!'"
237251426680725504,2012-08-19 18:15:22,b'Finally on the cruise :) #Foodtime'
234436616087797762,2012-08-11 23:50:19,b'@jorgeporge  hey im on my way babe ;) (jack)'
234430759862149121,2012-08-11 23:27:03,"b""@jorgeporge jack said he'll give u company if ur home alone ;)"""
230763768169263104,2012-08-01 20:35:44,b'its already august? #thatsucks'
229793676350595072,2012-07-30 04:20:56,b'@jakemogg i got some godlike stories bout golgon and buddah.'
229780050193551360,2012-07-30 03:26:47,"b'waait hold the phone, @jakemogg  u think nicks MORE fun than ME? u must be high.'"
229591050363224064,2012-07-29 14:55:46,b'a chink is a small opening..how does that relate to an offensive slang word. #clueless'
227945280803332097,2012-07-25 01:56:04,b'cheese from fosters home is the best character ever!  #lovethatshow'
227051027923349504,2012-07-22 14:42:38,b'@selenagomez birthday!! happy 20!'
226874625982865408,2012-07-22 03:01:40,b'i finally saw a poptart ad after so many years!'
225436906966626305,2012-07-18 03:48:41,b'how the heck is bear grylls still alive..?'
224710206087639040,2012-07-16 03:41:02,b'The hunger games series literally had to be the worst ending ever if all the books ive read #dissapointed'
224529143625285634,2012-07-15 15:41:34,"b'@AsherH2O cant, monday.'"
224528768423825409,2012-07-15 15:40:04,b'@AsherH2O prove it too me on monday'
224527657767936000,2012-07-15 15:35:39,"b'@AsherH2O @jakemogg jake maybe, mr no. u should get on on monday'"
224526931620671491,2012-07-15 15:32:46,"b'@AsherH2O mhm..ill prob get it anyways, cuz i wreck u and @jakemogg'"
224526550664609794,2012-07-15 15:31:15,b'@AsherH2O too much money!!'
224524874046115840,2012-07-15 15:24:36,b'talkin bout mean girls in church? #toofunnny'
224522756966985728,2012-07-15 15:16:11,b'@AsherH2O mw3 only brings me ragin.. ghost recon is where its at. LVL 27 Scout FTW! #ibenerdin'
224512167888695296,2012-07-15 14:34:06,b'@AsherH2O the orginal?'
224351523990290433,2012-07-15 03:55:46,b'@AsherH2O Dead.'
221295929414787074,2012-07-06 17:33:55,"b'#Twocelebertiesthatarethesame - Katy Perry and Jessie J, im calling it.'"
221020249003266049,2012-07-05 23:18:28,b'why does it seem like in all movies that the good guys are always outnumbereed..'
220621075447414784,2012-07-04 20:52:17,b'ok now im hearing some ridicoulousy loud thunder..'
220619247976583168,2012-07-04 20:45:02,b'dannngg that thunders loud.'
220321884259106816,2012-07-04 01:03:25,b'i kinda hope for a college sequel for 21 jump street'
220252785034264577,2012-07-03 20:28:50,b'@VictoriaJustice i love you.'
220181131566391296,2012-07-03 15:44:07,b'I just realized something..\nJonas Brothers - JB\nJustin Bieber - JB\nwhat they have in common? u decide.'
219988767094734849,2012-07-03 02:59:43,"b'its July 2nd, not July 4th. #STOPTHEFIREWORKS'"
219830972735172608,2012-07-02 16:32:42,b'Halfway done from watching breaking dawn part 1.. #soooomucccchdraamaaa'
219243634824982528,2012-07-01 01:38:50,b'just went HAM by myself in ghost shooter. #loner'
218148195597950976,2012-06-28 01:05:57,b'im really suprised im not a HUGE fatty during these few summer weeks#win'
218147577026195456,2012-06-28 01:03:30,b'RT @WeKnowComedy: Math was so easy until they decided to mix the alphabet in it'
218141590361878528,2012-06-28 00:39:42,"b'""its really rude to intrude"" just thought of that motto myself #proud'"
218056344626933761,2012-06-27 19:00:58,b'highlight of today - made some brownies #ineedalife'
217419762345582594,2012-06-26 00:51:25,b'just got ditched by my mom to go to jcpennys.'
216556195052392450,2012-06-23 15:39:54,b'some 18 year old guy just bought a pikachu suit from me..'
216346893758902272,2012-06-23 01:48:13,b'Im really feeling like watching the whole twilight series.. #Dontjudge'
215715340133478403,2012-06-21 07:58:39,b'twittee goal: get a reply or retweet from @MirandaCosgrove :)'
215662457258131457,2012-06-21 04:28:31,b'devil inside - makes every become a scaredy cat'
215502910476402688,2012-06-20 17:54:32,"b'@oliviaarendss just like ur tits, hot.'"
215488680201175041,2012-06-20 16:57:59,b'iCarly is ending..? #WHATTHEHECK'
214724467488849923,2012-06-18 14:21:17,b'didnt even know it was 10 bcuz of this storm #goaway'
214517948868608000,2012-06-18 00:40:39,b'Simon Cowell is a total player..#firstpaulanowbrittney'
213936015214252033,2012-06-16 10:08:15,b'i literally need a mint or gum for me to survive a car trip #sadbuttrue'
213820564379414528,2012-06-16 02:29:29,b'@oliviaarendss lmao me a perv? lemme mention 1 thing: @loveeelaurenn'
213819394885820416,2012-06-16 02:24:50,b'@oliviaarendss then wth do ppl do? sex?'
213819139452706818,2012-06-16 02:23:50,"b'@oliviaarendss idk wut every1 is doing nowadays, it went to silly bands then planking'"
213818770408480768,2012-06-16 02:22:22,b'@oliviaarendss thats old news its all about..xbox.'
213096660451069954,2012-06-14 02:32:57,b'@oliviaarendss awww it couldve been a win win situation'
213092017947934720,2012-06-14 02:14:30,b'@oliviaarendss solution to that: play xbox haha'
213058245714120705,2012-06-14 00:00:18,"b'""hashtag nerd it up"" - Adam Zainea'"
213058044370755584,2012-06-13 23:59:30,"b'""Halo 4 before"" - John McCarthy'"
213011663027314688,2012-06-13 20:55:12,b'PLAYIN SOME BOX BOX WITH @jakemogg @LiLCBaller23 AND @AsherH2O'
212766304413810689,2012-06-13 04:40:14,b'what the heck ever happened to silly bands..'
212757121756971010,2012-06-13 04:03:45,b'lmao..wut did the sushi say to the bee? WASABI!'
211840590202150914,2012-06-10 15:21:47,"b'RT @FillWerrelFan: If steroids are illegal for athletes, then Photoshop should be illegal for models.'"
210893203140915201,2012-06-08 00:37:12,b'selena gomez is the next whore of america'
210891669262974979,2012-06-08 00:31:06,b'@oliviaarendss haha howd u find out?'
210887202161434624,2012-06-08 00:13:21,b'@oliviaarendss he wishes to remain annoymous'
210885316062621697,2012-06-08 00:05:52,b'@oliviaarendss hes sexy'
210881320606380035,2012-06-07 23:49:59,b'@oliviaarendss its a mysterrry :o'
210869142784458755,2012-06-07 23:01:36,b'@jakemogg UUUUUUNHHHHH YAAAAAH.'
210437261521731584,2012-06-06 18:25:27,b'halp pls #halp'
210325943057784833,2012-06-06 11:03:07,b'one more time to get up those FREAKING STAIRS at west'
209775093969207297,2012-06-04 22:34:14,b'the branded trailer is so messed up..'
209723907614322688,2012-06-04 19:10:50,b'its great to know that these few days left of school are going to be easy'
208667093577637888,2012-06-01 21:11:26,b'@loveeelaurenn JUST LIKE UR TITS!'
208513547553091584,2012-06-01 11:01:18,b'aww man i missed a sneak preview of magic mike..#moviesucks'
207813013724610561,2012-05-30 12:37:38,b'TRON - anti climatic..#'
207292712779661313,2012-05-29 02:10:08,"b'considering how fast school kinda went by, its gonna suck how fast summers gonna go by.'"
207119605142007808,2012-05-28 14:42:16,b'jimmy neutron..#legitshow'
206504250321285120,2012-05-26 21:57:04,b'i stare at ducks on a saturday afternoon.'
205634319560093696,2012-05-24 12:20:16,b'computers is so Boringggg.#lameclass'
205471875885830144,2012-05-24 01:34:47,b'it looks like language arts is going to be the class that screws me over..again.'
204440112002641921,2012-05-21 05:14:55,"b""@oliviaarendss g'night oliver!"""
204438806433239040,2012-05-21 05:09:44,b'having 2 fans on and sleeping with a fuzzy blanket balances the heat out.#AsianSmarts'
204438412579713024,2012-05-21 05:08:10,b'@oliviaarendss thats wut makes me unique :)'
204438163513552896,2012-05-21 05:07:11,"b'@oliviaarendss right now wud be perfect time for the barney song, about being happy, to play in'"
204437043579863040,2012-05-21 05:02:44,b'@oliviaarendss awwwh snap tommorow if he sees that hes gonna talk bout how u ARE good enuf 4 him'
204436599218507776,2012-05-21 05:00:58,b'@oliviaarendss lmao shudve had more determination'
204436258242568192,2012-05-21 04:59:36,b'@oliviaarendss seems like jake went to bed tho'
204435529016688640,2012-05-21 04:56:43,b'holy crap @jakemogg and @oliviaarendss are u two like talking to eachother thru retweets?'
203709339058454528,2012-05-19 04:51:05,"b'new trend: taking off your shirt,waving it around ur head and shouting YOLO.#Toointense'"
203612127758532608,2012-05-18 22:24:48,b'Piano recital.#FSUFSU'
203440478723653633,2012-05-18 11:02:44,b'it sucks that halo 4 comes out in november..#nerdrage'
200727360973176834,2012-05-10 23:21:46,"b'RT @FillWerrelFan: I changed all my passwords to ""incorrect"", So whenever I forget, It will tell me ""Your password is incorrect.""'"
200329073350803456,2012-05-09 20:59:07,b'drinking a kool aid pouch without a straw..#SWAAAAG'
200039478755201024,2012-05-09 01:48:22,b'finally finished my history #handhurts'
199964478236917761,2012-05-08 20:50:21,b'subway footlongs :) #yuuuumy'
199279592006103040,2012-05-06 23:28:51,b'whatya call a smart blonde? A golden retriever! HHHAAAAH'
199266875207712768,2012-05-06 22:38:19,b'Still waiting for the day when we have a fog delay..'
198812479793537024,2012-05-05 16:32:43,b'RT @TheComedyJokes: You remind me of my Chinese friend.. Ug Lee'
198649320155779073,2012-05-05 05:44:23,b'the adventures of Golgon completed ;) @kylemonty12 @jakemogg @LiLCBaller23'
198574367985242112,2012-05-05 00:46:33,b'makin kids rage quit at fifa 12 #TOOFREAKINGGOOD'
198565088620326912,2012-05-05 00:09:40,b'holy crap perez hilton is a guy? #Justfiguredthatout'
198564568497266688,2012-05-05 00:07:36,b'@jakemogg @EdgarFig44 @LilBittyAdam35 @LiLCBaller23 shhiii u lost in the 4x800 then?'
198564001288962050,2012-05-05 00:05:21,b'@jakemogg @EdgarFig44 @LilBittyAdam35 LOL GET WRECKED IF UR NOT FIRST UR LAST - @LiLCBaller23'
198563708740448256,2012-05-05 00:04:11,b'@jakemogg @EdgarFig44 @LilBittyAdam35 btw wut did u place in Ithaca?'
198563112461402114,2012-05-05 00:01:49,b'@jakemogg @EdgarFig44 @LilBittyAdam35 bro i havent been playin since no1 IS FREAKING ON'
198546692163907584,2012-05-04 22:56:34,b'bout to wreck shiz up at League #NerdyboyLIFE'
196918844667858944,2012-04-30 11:08:05,b'this week has good tempertures..but crap weather'
196611260266188803,2012-04-29 14:45:51,b'there are games that make me wanna punch a wall #worldshardestgamelvl6'
196589997623750656,2012-04-29 13:21:22,b'the fifth graders at fancher get to go to michigan adventures..?#WTH'
196397685920641025,2012-04-29 00:37:11,b'Miranda Cosgrove looked good in todays episode :)'
195680817492668416,2012-04-27 01:08:37,b'Justin Bieber is going to end up like Britney Spears and Lindsey Lohan #callingit'
195655718576205824,2012-04-26 23:28:53,b'Ginga beat me by .1 second..#REALLY'
195255656427692032,2012-04-25 20:59:10,b'im so asian i cant see.'
194231100598525952,2012-04-23 01:07:57,b'im almost about done trying at school #COMEFASTERSUMMER'
194088380986966017,2012-04-22 15:40:50,b'all celebrity marriages are seriously bs.'
193838029813719041,2012-04-21 23:06:02,b'edgar and rachel are going out!! #Finally'
193733944502534144,2012-04-21 16:12:26,"b'""SMEEAGGLE I GOT A FISH SMEAGGLE!! SMEEAGLE!"" - Lord of the Rings'"
193703212572876800,2012-04-21 14:10:19,b'Channing Tatum as magic mike.. All he does in the trailer is strip.'
192961770686644224,2012-04-19 13:04:05,b'titanic sucks @jakemogg'
192690080312336384,2012-04-18 19:04:29,b'legend of korra..JUST IN TIME'
191995003332075521,2012-04-16 21:02:30,b'SPONGEEEBOBBB!!!! #TooLegit'
191239457922490368,2012-04-14 19:00:14,b'i hate video buffers. #impatient'
191226649570844672,2012-04-14 18:09:20,b'i seriously love the smell of Pepsi'
191087239827169280,2012-04-14 08:55:22,b'drinkin sunny d at 5 AM. #BALLLAAA'
190951848600023040,2012-04-13 23:57:23,b'just wrecked my buddy adam zainea in a 1v1 quickscope battle. #lifegoalcompleted'
190541653575086081,2012-04-12 20:47:24,b'@LiLCBaller23 bro u jelly #choob'
190539748446699521,2012-04-12 20:39:50,b'i love Kat from Victorious:)'
190257587059572736,2012-04-12 01:58:38,b'almost ABDC! #Greatshow'
189886526941970432,2012-04-11 01:24:10,b'tommorow seems to be an easy day'
189871784869367808,2012-04-11 00:25:35,b'100th tweeeet!! Wooo!'
187332380015591424,2012-04-04 00:14:54,b'theres going to be a new avatar..with the main character as a girl..#WUT'
187329207410491392,2012-04-04 00:02:18,b'watching geek charming..#ineedtogetoutmore'
187270265040928769,2012-04-03 20:08:05,b'we want justin shirtless tour is a worldwide trend..#WhatTheHECK'
186195890640396289,2012-03-31 20:58:54,b'@nick_prin and i only spent 20 bucks #whatasavings'
185777677372899328,2012-03-30 17:17:04,b'almost springbreak..#icandoit'
185543908611194882,2012-03-30 01:48:09,b'HEEJUN GOT OUT. COMEON NOW:( gotta root for the girl asian now.'
185521708332089345,2012-03-30 00:19:56,b'The weather tommorow..#WHY'
182912065294438401,2012-03-22 19:30:09,b'I have no idea how people tweet so much..'
181920178819448833,2012-03-20 01:48:45,b'So..i got lots of ppl spamming pll..intense stuff happening im guessing.'
180399961937166338,2012-03-15 21:07:57,b'Frillys on my paper OCD the crap out of me. #GottaGetThemOff'
180043402040188928,2012-03-14 21:31:06,b'i just realized i actually got a 3.971 GPA. #IReallyHateFREAKINGCOOKING'
180006826765586432,2012-03-14 19:05:46,b'I just saw a cat/dog thingy pounce on something..#Amused'
179366412098342912,2012-03-13 00:40:59,b'I should really start bringing my homework home..'
179335517639421953,2012-03-12 22:38:13,b'lmao my family is around the house during this tornado warning #TypicalAsians'
179159440166092801,2012-03-12 10:58:33,b'FREAKING ANNOYING BIRDS AND THEIR CHIRPING #SHUTUP'
178695211319431168,2012-03-11 04:13:53,b'My refrigerator smells like a freaking asian market:/'
178353296560488449,2012-03-10 05:35:14,b'Skyping with two noobs called a Bobby and Connor.. #TotalNerds'
178273347866591232,2012-03-10 00:17:32,b'Bedtime Stories #GreatMovie'
177592469742030849,2012-03-08 03:11:58,"b'Now that theres bout no more snowstorms, im counting on some fog delays. #ComeOnOut'"
176824833366163456,2012-03-06 00:21:40,b'RT @funnyortruth: True love is me texting you back before I die on COD instead of after.'
176792436276867072,2012-03-05 22:12:56,b'Watchin pretty little liars! #intensecrap'
176762068333113345,2012-03-05 20:12:15,b'Cereal is the best thing to eat after school #truetweet'
176449829231276033,2012-03-04 23:31:32,b'Hot toasted bagels woth cream cheese is the best #soyummy'
175728861881974784,2012-03-02 23:46:40,b'Playing duh Boxbox with tingting tong tong and bun boobah'
175401364216741888,2012-03-02 02:05:18,b'Hejun Han made it to the finals #LifeComplete'
175027177404895232,2012-03-01 01:18:25,b'Survivor is better than studying for the exams. #Stillbeingreallystupid'
175000316738142209,2012-02-29 23:31:41,b'i really should be studying for exams tommorow..#GonnaFail'
174469024242077696,2012-02-28 12:20:31,b'The clean version of rack city is lob city..#HOWTHEF'
174342669747765248,2012-02-28 03:58:26,b'#sandwichmaker4life'
173938072642269184,2012-02-27 01:10:42,b'Cousins think i look like a bird..#how'
173926192922103808,2012-02-27 00:23:30,b'Double team is freaking OP #PokemonNerd'
173246197899857920,2012-02-25 03:21:26,b'@oliviaarendss if u rlly look into her..shes not that bad'
173236381827600384,2012-02-25 02:42:26,b'@oliviaarendss i just got the joke..and no she is not.'
173234445363576832,2012-02-25 02:34:44,b'Selena Gomez got a tatoo..#respectlost :('
173050872572555264,2012-02-24 14:25:17,b'It really pisses me off wgen ppl on fb use the hashtag idea. #Makeafreakingtwitter'
172837089740718082,2012-02-24 00:15:48,b'@loveeelaurenn not perv; entertainment.'
172519161782747136,2012-02-23 03:12:28,b'@loveeelaurenn freaking sexy..'
172489881895976962,2012-02-23 01:16:07,b'@loveeelaurenn dont hate and dont be jelly.'
172482515221745666,2012-02-23 00:46:50,b'Watching iCarly! #bestshowever'
169957222082818049,2012-02-16 01:32:14,b'@PhongLos I cleaned the toilets at my house for getting a B+ In cooking.'
169957094945079297,2012-02-16 01:31:43,"b""This season's Survivor is actually pretty good"""
169756521306132480,2012-02-15 12:14:43,b'Im actually nervous for a test..#thatsafirst'
169249037676068864,2012-02-14 02:38:09,b'I always find the old episodes of a series better #Memories'
168058883632406528,2012-02-10 19:48:54,b'Sittin in the car with john..#LOLOLOLOL'
166987818353164290,2012-02-07 20:52:53,b'a lvl 5 taillow just killed my lvl 11 treeko...WTFFF BRO. #PokemonNerd'
166000719277719552,2012-02-05 03:30:30,b'Realized that i washed all the flippin toilets because i got a B+ in cooking..#SCARREDFORLIFE.'
165864216274800640,2012-02-04 18:28:05,"b'Just washed the toilets, all i gotta say is #LearnHowToAim'"
165597358812438528,2012-02-04 00:47:41,b'The akward moment when u get a lot raman noodle packages at meijer..'
165400549871722497,2012-02-03 11:45:38,b'Hate eating fruits when i already brushed my teeth #Yucky'
164891725511401472,2012-02-02 02:03:45,b'Nick prin ragin because i lost my burger #Fatty'
164885267596050433,2012-02-02 01:38:05,b'Eat the burger quote from nick'
163794864352403459,2012-01-30 01:25:13,"b""RT @FillWerrel: Gotta hand it to midgets sometimes. You know, cause they can't reach and all."""
161997130700042240,2012-01-25 02:21:40,b'Ramen Noodles are good...#Yummy'
160937754186891264,2012-01-22 04:12:05,b'Akward moment when u say waterlemon instead watermelon..'
160547490012200960,2012-01-21 02:21:19,b'Watchin ppl play just dance 3 is just hilarious!'
160467016698970112,2012-01-20 21:01:32,b'Just did some successful grocery shopping :)'
160184564625580032,2012-01-20 02:19:10,"b'whenever some1 says noschool, they jinx it.'"
160103335733628928,2012-01-19 20:56:24,b'hey guys im relly cool and my name is lukas prin LOL'
159817480997576704,2012-01-19 02:00:31,b'Woah american idol is back? didnt even know..'
159445524515274753,2012-01-18 01:22:30,"b'I strongly dislike ppl who "" u follow me I follow u"" it tells me ur desperate. #Smh'"
159105148625494017,2012-01-17 02:49:58,b'How am i supposed to grow taller when schools at like 7.. #ScrewMornings'
158316610845814784,2012-01-14 22:36:36,b'#MangoNectar is the best!'
157820019907104768,2012-01-13 13:43:19,b'Now that it has snow i gotta shovel now..#FML'
156508619708432384,2012-01-09 22:52:17,b'Have u finished those errands?~SpongeBob SquarePants :D'
156442962597912577,2012-01-09 18:31:23,b'Watchin bobby and chandler fail in drama..'
156075093137698816,2012-01-08 18:09:36,b'@EdgarFig44 U know itmw2 buddy!!'
156067135993544704,2012-01-08 17:37:59,b'Being young is great.'
156040134243004416,2012-01-08 15:50:41,"b'RT @TheIlluminati: Don\xe2\x80\x99t cry because it\xe2\x80\x99s over, smile because it happened.'"
155854700313448448,2012-01-08 03:33:50,b'@loveeelaurenn U will Never understand true beauty.'
155854545090650112,2012-01-08 03:33:13,b'@JordanHyamess U will never understand True Beauty.'
155854108526518273,2012-01-08 03:31:29,"b'So yah..New icarly wasnt the best, barely got to see the magnifcent Miranda Cosgrove&lt;3'"
155811955746144256,2012-01-08 00:43:59,b'Wow....Lost my phone in my house..again.\n#FML'
155749425594109952,2012-01-07 20:35:31,b'twitter is getting abused..A person tweets a good tweet and some person puts on facebook..That person is deseperate for likes..'
155400819859140610,2012-01-06 21:30:17,b'Just got a haircut..Feeling Good :D'
155258853964005376,2012-01-06 12:06:10,b'First minute of a song i hear a girl groaning...#amazing'
155074413514076160,2012-01-05 23:53:15,b'still havent started on my hw...#CRAAAAP.'
155040572728541184,2012-01-05 21:38:47,"b'Walkin home today, and an asian guy flipped me off #lmao'"
154750069181120512,2012-01-05 02:24:26,b'@oliviaarendss dogs are too expensive :)'
154740228182130691,2012-01-05 01:45:19,"b'Noodles,Eggs,and mango nectar are no surprise to me for dinner..#Normal'"
154737970761576449,2012-01-05 01:36:21,b'RT @AyeitsYong: @LukasPrin #fag #fag #fag #fag #fag #fag #fag #fag #fag #fag #trolololololololololololol #lukasprin #lukasprin #badabing'
154662246050570242,2012-01-04 20:35:27,b'Kat from victiorious is also hot..#BadaBing'
154607516716773376,2012-01-04 16:57:59,b'Badabiiinnggg school.'
154386139170603010,2012-01-04 02:18:18,b'The older versions of spongebob are so much better than the new 1s'
154340139261366276,2012-01-03 23:15:31,b'LOL MOM TOOK AWAY XBOX. #LMAOFAIL&gt;&lt;'
153968620601491456,2012-01-02 22:39:14,b'Beeeeeeh We have school tommorow..DARNIT'
153850110986555392,2012-01-02 14:48:19,b'@oliviaarendss HECK NO. Miranda Cosgrove &gt; All.'
153621726910087169,2012-01-01 23:40:48,b'So yah...I missed @MirandaCosgrove I still psycho..DARNIT.'
149658763123630081,2011-12-22 01:13:24,b'With a loser :-('
146403214034608130,2011-12-13 01:37:00,b'I need #SNOW'
146028945240887298,2011-12-12 00:49:48,"b'Wut the heck is up with ""an arrow to a knee"" jokes?'"
141638543578640385,2011-11-29 22:03:54,"b""Why is there always ads nowadays..? #PO'ed"""
140293539178360833,2011-11-26 04:59:20,b'MY NAME IS SKRILLEX\nMY NAME IS SKRILLEX :D #FSU'
139856722234843136,2011-11-25 00:03:35,b'Ima Tweet :D'
